project,repo,company_name,activity_months,commit_weight,months_pct,engagement_score,company_type,repo_short,sponsor,commit_access,activity_scope
facebookincubator,facebookincubator/FCR,GitHub,2,1,0.3,32,github,FCR,Facebook,closed,unknown
facebookincubator,facebookincubator/gloo,Facebook,1,0,0.2,20,public,gloo,Facebook,closed,internal
facebookincubator,facebookincubator/gloo,GitHub,6,1,1,102,github,gloo,Facebook,closed,unknown
facebookincubator,facebookincubator/idx,Facebook,2,1,0.3,32,public,idx,Facebook,closed,internal
facebookincubator,facebookincubator/idx,Google Email,3,1,0.5,52,personal,idx,Facebook,closed,unknown
facebookincubator,facebookincubator/immutable-re,Google Email,2,1,0.3,32,personal,immutable-re,Facebook,closed,unknown
facebookincubator,facebookincubator/Keyframes,GitHub,1,1,0.2,22,github,Keyframes,Facebook,closed,unknown
facebookincubator,facebookincubator/language-capirca,Facebook,2,1,0.3,32,public,language-capirca,Facebook,closed,internal
facebookincubator,facebookincubator/marketing-data-file-uploader,Facebook,1,0,0.2,20,public,marketing-data-file-uploader,Facebook,closed,internal
facebookincubator,facebookincubator/ml_sampler,GitHub,1,0,0.2,20,github,ml_sampler,Facebook,closed,unknown
facebookincubator,facebookincubator/nfusr,GitHub,1,0,0.2,20,github,nfusr,Facebook,closed,unknown
facebookincubator,facebookincubator/OnlineSchemaChange,GitHub,3,2,0.5,54,github,OnlineSchemaChange,Facebook,closed,unknown
facebookincubator,facebookincubator/profilo,GitHub,2,2,0.3,34,github,profilo,Facebook,closed,unknown
facebookincubator,facebookincubator/pystemd,GitHub,6,2,1,104,github,pystemd,Facebook,closed,unknown
facebookincubator,facebookincubator/rpm-backports,Facebook,1,0,0.2,20,public,rpm-backports,Facebook,closed,internal
facebookincubator,facebookincubator/rpm-backports,GitHub,3,2,0.5,54,github,rpm-backports,Facebook,closed,unknown
facebookincubator,facebookincubator/rust-partial-io,GitHub,1,1,0.2,22,github,rust-partial-io,Facebook,closed,unknown
facebookincubator,facebookincubator/systemd-compat-libs,Facebook,2,0,0.3,30,public,systemd-compat-libs,Facebook,closed,internal
facebookresearch,facebookresearch/CommAI-env,GitHub,1,0,0.2,20,github,CommAI-env,Facebook,closed,unknown
facebookresearch,facebookresearch/DrQA,GitHub,2,2,0.3,34,github,DrQA,Facebook,closed,unknown
facebookresearch,facebookresearch/DrQA,Massachusetts Institute of Technology,2,0,0.3,30,education,DrQA,Facebook,closed,external
facebookresearch,facebookresearch/ELF,Facebook,1,2,0.2,24.000000000000004,public,ELF,Facebook,closed,internal
facebookresearch,facebookresearch/ELF,GitHub,1,0,0.2,20,github,ELF,Facebook,closed,unknown
facebookresearch,facebookresearch/ELF,Google Email,1,1,0.2,22,personal,ELF,Facebook,closed,unknown
facebookresearch,facebookresearch/end-to-end-negotiator,GitHub,1,0,0.2,20,github,end-to-end-negotiator,Facebook,closed,unknown
facebookresearch,facebookresearch/end-to-end-negotiator,Google Email,1,0,0.2,20,personal,end-to-end-negotiator,Facebook,closed,unknown
facebookresearch,facebookresearch/faiss,Facebook,4,1,0.7,72,public,faiss,Facebook,closed,internal
facebookresearch,facebookresearch/faiss,GitHub,3,1,0.5,52,github,faiss,Facebook,closed,unknown
facebookresearch,facebookresearch/faiss,Google Email,1,1,0.2,22,personal,faiss,Facebook,closed,unknown
facebookresearch,facebookresearch/fastText,GitHub,6,2,1,104,github,fastText,Facebook,closed,unknown
facebookresearch,facebookresearch/InferSent,Facebook,1,0,0.2,20,public,InferSent,Facebook,closed,internal
facebookresearch,facebookresearch/low-shot-shrink-hallucinate,Google Email,1,0,0.2,20,personal,low-shot-shrink-hallucinate,Facebook,closed,unknown
facebookresearch,facebookresearch/ParlAI,Facebook,1,2,0.2,24.000000000000004,public,ParlAI,Facebook,closed,internal
facebookresearch,facebookresearch/ParlAI,GitHub,1,3,0.2,26,github,ParlAI,Facebook,closed,unknown
facebookresearch,facebookresearch/pysparnn,GitHub,1,0,0.2,20,github,pysparnn,Facebook,closed,unknown
facebookresearch,facebookresearch/pysparnn,Google Email,1,0,0.2,20,personal,pysparnn,Facebook,closed,unknown
facebookresearch,facebookresearch/SentEval,Facebook,5,1,0.8,82,public,SentEval,Facebook,closed,internal
facebookresearch,facebookresearch/SentEval,GitHub,2,0,0.3,30,github,SentEval,Facebook,closed,unknown
facebookresearch,facebookresearch/SparseConvNet,Facebook,1,1,0.2,22,public,SparseConvNet,Facebook,closed,internal
facebookresearch,facebookresearch/SparseConvNet,GitHub,4,0,0.7,70,github,SparseConvNet,Facebook,closed,unknown
facebookresearch,facebookresearch/SparseConvNet,Google Email,4,1,0.7,72,personal,SparseConvNet,Facebook,closed,unknown
facebookresearch,facebookresearch/SparseConvNet,RWTH Aachen University,1,0,0.2,20,education,SparseConvNet,Facebook,closed,external
facebookresearch,facebookresearch/StarSpace,Facebook,1,0,0.2,20,public,StarSpace,Facebook,closed,internal
facebookresearch,facebookresearch/StarSpace,GitHub,4,1,0.7,72,github,StarSpace,Facebook,closed,unknown
facebookresearch,facebookresearch/visdom,GitHub,3,2,0.5,54,github,visdom,Facebook,closed,unknown
fex-team,fex-team/fex-team.github.io,Baidu,4,0,0.7,70,public,fex-team.github.io,Baidu,closed,internal
fex-team,fex-team/fex-team.github.io,GitHub,5,0,0.8,80,github,fex-team.github.io,Baidu,closed,unknown
fex-team,fex-team/fex-team.github.io,Google Email,1,0,0.2,20,personal,fex-team.github.io,Baidu,closed,unknown
fex-team,fex-team/fex-team.github.io,iCloud Email,3,0,0.5,50,personal,fex-team.github.io,Baidu,closed,unknown
fex-team,fex-team/fex-team.github.io,QQ Email,1,0,0.2,20,personal,fex-team.github.io,Baidu,closed,unknown
fex-team,fex-team/fis-optimizer-uglify-js,Baidu,1,1,0.2,22,public,fis-optimizer-uglify-js,Baidu,closed,internal
fex-team,fex-team/fis-optimizer-uglify-js,GitHub,1,0,0.2,20,github,fis-optimizer-uglify-js,Baidu,closed,unknown
fex-team,fex-team/ueditor,GitHub,1,2,0.2,24.000000000000004,github,ueditor,Baidu,closed,unknown
fex-team,fex-team/ueditor,Google Email,1,1,0.2,22,personal,ueditor,Baidu,closed,unknown
fex-team,fex-team/webuploader,Baidu,1,2,0.2,24.000000000000004,public,webuploader,Baidu,closed,internal
fex-team,fex-team/webuploader,GitHub,1,1,0.2,22,github,webuploader,Baidu,closed,unknown
fujitsu,fujitsu/ism-ansible,GitHub,3,2,0.5,54,github,ism-ansible,Fujitsu,closed,unknown
fujitsu,fujitsu/launcher,GitHub,2,1,0.3,32,github,launcher,Fujitsu,closed,unknown
google,google/dagger,Google Email,2,3,0.3,36,personal,dagger,Google,closed,unknown
google,google/google-api-ruby-client,Google,2,2,0.3,34,public,google-api-ruby-client,Google,closed,internal
google,google/google-api-ruby-client,Google Email,1,0,0.2,20,personal,google-api-ruby-client,Google,closed,unknown
google,google/ruby-openid-apps-discovery,GitHub,1,0,0.2,20,github,ruby-openid-apps-discovery,Google,closed,unknown
google,google/signet,Google,1,0,0.2,20,public,signet,Google,closed,internal
google,google/signet,Google Email,1,0,0.2,20,personal,signet,Google,closed,unknown
google,google/truth,Google,1,1,0.2,22,public,truth,Google,closed,internal
google,google/truth,Google Email,3,2,0.5,54,personal,truth,Google,closed,unknown
google,google/upb,GitHub,2,2,0.3,34,github,upb,Google,closed,unknown
google,google/upb,Google,2,2,0.3,34,public,upb,Google,closed,internal
google,google/upb,Google Email,1,0,0.2,20,personal,upb,Google,closed,unknown
googlecloudplatform,GoogleCloudPlatform/appengine-sharded-counters-java-maven,GitHub,1,1,0.2,22,github,appengine-sharded-counters-java-maven,Google,closed,unknown
googlecloudplatform,GoogleCloudPlatform/compute-cassandra-python,GitHub,1,1,0.2,22,github,compute-cassandra-python,Google,closed,unknown
googlecloudplatform,GoogleCloudPlatform/go-endpoints,GitHub,1,0,0.2,20,github,go-endpoints,Google,closed,unknown
googlecloudplatform,GoogleCloudPlatform/google-cloud-datastore,GitHub,1,2,0.2,24.000000000000004,github,google-cloud-datastore,Google,closed,unknown
googlecloudplatform,GoogleCloudPlatform/google-cloud-datastore,Google,1,1,0.2,22,public,google-cloud-datastore,Google,closed,internal
googlecloudplatform,GoogleCloudPlatform/gsutil,Google,3,2,0.5,54,public,gsutil,Google,closed,internal
googlecloudplatform,GoogleCloudPlatform/php-docs-samples,GitHub,4,0,0.7,70,github,php-docs-samples,Google,closed,unknown
googlecloudplatform,GoogleCloudPlatform/php-docs-samples,Google,3,3,0.5,56.00000000000001,public,php-docs-samples,Google,closed,internal
googlecloudplatform,GoogleCloudPlatform/prediction-try-java-python,GitHub,1,1,0.2,22,github,prediction-try-java-python,Google,closed,unknown
googlecloudplatform,GoogleCloudPlatform/solutions-google-compute-engine-cluster-for-hadoop,GitHub,1,1,0.2,22,github,solutions-google-compute-engine-cluster-for-hadoop,Google,closed,unknown
googlecloudplatform,GoogleCloudPlatform/solutions-load-balanced-gaming-server-on-google-compute-engine,GitHub,1,1,0.2,22,github,solutions-load-balanced-gaming-server-on-google-compute-engine,Google,closed,unknown
googlecloudplatform,GoogleCloudPlatform/Template,GitHub,1,1,0.2,22,github,Template,Google,closed,unknown
googlesamples,googlesamples/android-ActionBarCompat-Basic,Google,1,0,0.2,20,public,android-ActionBarCompat-Basic,Google,closed,internal
googlesamples,googlesamples/android-ActionBarCompat-ListPopupMenu,Google,1,0,0.2,20,public,android-ActionBarCompat-ListPopupMenu,Google,closed,internal
googlesamples,googlesamples/android-ActionBarCompat-Styled,Google,1,0,0.2,20,public,android-ActionBarCompat-Styled,Google,closed,internal
googlesamples,googlesamples/android-ActivityInstrumentation,Google,1,0,0.2,20,public,android-ActivityInstrumentation,Google,closed,internal
googlesamples,googlesamples/android-AdvancedImmersiveMode,Google,1,0,0.2,20,public,android-AdvancedImmersiveMode,Google,closed,internal
googlesamples,googlesamples/android-BasicManagedProfile,Google,1,0,0.2,20,public,android-BasicManagedProfile,Google,closed,internal
googlesamples,googlesamples/android-Camera2Basic,Google,1,0,0.2,20,public,android-Camera2Basic,Google,closed,internal
googlesamples,googlesamples/android-Camera2Video,Google,1,0,0.2,20,public,android-Camera2Video,Google,closed,internal
googlesamples,googlesamples/android-ClippingBasic,Google,1,0,0.2,20,public,android-ClippingBasic,Google,closed,internal
googlesamples,googlesamples/android-ElevationBasic,Google,1,0,0.2,20,public,android-ElevationBasic,Google,closed,internal
googlesamples,googlesamples/android-ElevationDrag,Google,1,0,0.2,20,public,android-ElevationDrag,Google,closed,internal
googlesamples,googlesamples/android-FloatingActionButtonBasic,Google,1,0,0.2,20,public,android-FloatingActionButtonBasic,Google,closed,internal
googlesamples,googlesamples/android-JobScheduler,Google,1,0,0.2,20,public,android-JobScheduler,Google,closed,internal
googlesamples,googlesamples/android-NavigationDrawer,Google,1,0,0.2,20,public,android-NavigationDrawer,Google,closed,internal
googlesamples,googlesamples/android-PdfRendererBasic,Google,1,0,0.2,20,public,android-PdfRendererBasic,Google,closed,internal
googlesamples,googlesamples/android-play-publisher-api,GitHub,1,0,0.2,20,github,android-play-publisher-api,Google,closed,unknown
googlesamples,googlesamples/android-play-publisher-api,Google,1,0,0.2,20,public,android-play-publisher-api,Google,closed,internal
googlesamples,googlesamples/android-RevealEffectBasic,Google,1,0,0.2,20,public,android-RevealEffectBasic,Google,closed,internal
googlesamples,googlesamples/androidtv-Leanback,GitHub,1,1,0.2,22,github,androidtv-Leanback,Google,closed,unknown
googlesamples,googlesamples/androidtv-Leanback,Google,2,0,0.3,30,public,androidtv-Leanback,Google,closed,internal
googlesamples,googlesamples/androidtv-Leanback,Google Email,1,0,0.2,20,personal,androidtv-Leanback,Google,closed,unknown
googlesamples,googlesamples/web-fundamentals,Google,3,0,0.5,50,public,web-fundamentals,Google,closed,internal
h2oai,h2oai/app-consumer-loan,Google Email,1,2,0.2,24.000000000000004,personal,app-consumer-loan,H2O,open,unknown
h2oai,h2oai/app-malicious-domains,Google Email,1,1,0.2,22,personal,app-malicious-domains,H2O,open,unknown
h2oai,h2oai/app-malicious-domains,NA,1,1,0.2,22,no domain record,app-malicious-domains,H2O,open,unknown
h2oai,h2oai/h2o-3,GitHub,5,5,0.8,90,github,h2o-3,H2O,open,unknown
h2oai,h2oai/h2o-3,GMX Email,1,1,0.2,22,personal,h2o-3,H2O,open,unknown
h2oai,h2oai/h2o-3,Google Email,5,4,0.8,88,personal,h2o-3,H2O,open,unknown
h2oai,h2oai/h2o-3,H2O.ai,5,5,0.8,90,private,h2o-3,H2O,open,external
h2oai,h2oai/h2o-3,Outlook.com Email,1,1,0.2,22,personal,h2o-3,H2O,open,unknown
h2oai,h2oai/h2o-3,Pavel Pscheidl,5,3,0.8,86.00000000000001,private,h2o-3,H2O,open,external
h2oai,h2oai/h2o-3,ProtonMail Email,1,1,0.2,22,personal,h2o-3,H2O,open,unknown
h2oai,h2oai/h2o-3,Seznam.cz Email,1,4,0.2,28.000000000000004,personal,h2o-3,H2O,open,unknown
h2oai,h2oai/h2o-3,UC Berkeley,1,1,0.2,22,education,h2o-3,H2O,open,external
h2oai,h2oai/h2o-3,Yahoo Email,4,3,0.7,76,personal,h2o-3,H2O,open,unknown
h2oai,h2oai/h2o-3,NA,5,3,0.8,86.00000000000001,no domain record,h2o-3,H2O,open,unknown
h2oai,h2oai/h2o-droplets,Google Email,1,1,0.2,22,personal,h2o-droplets,H2O,open,unknown
h2oai,h2oai/h2o-droplets,H2O.ai,1,2,0.2,24.000000000000004,private,h2o-droplets,H2O,open,external
h2oai,h2oai/h2o-flow,GitHub,3,1,0.5,52,github,h2o-flow,H2O,open,unknown
h2oai,h2oai/h2o-flow,GMX,1,1,0.2,22,private,h2o-flow,H2O,open,external
h2oai,h2oai/h2o-flow,Google Email,4,1,0.7,72,personal,h2o-flow,H2O,open,unknown
h2oai,h2oai/h2o-flow,H2O.ai,5,2,0.8,84.00000000000001,private,h2o-flow,H2O,open,external
h2oai,h2oai/h2o-meetups,GitHub,3,3,0.5,56.00000000000001,github,h2o-meetups,H2O,open,unknown
h2oai,h2oai/h2o-meetups,Google Email,4,2,0.7,74,personal,h2o-meetups,H2O,open,unknown
h2oai,h2oai/h2o-meetups,H2O.ai,2,3,0.3,36,private,h2o-meetups,H2O,open,external
h2oai,h2oai/h2o-meetups,NA,1,2,0.2,24.000000000000004,no domain record,h2o-meetups,H2O,open,unknown
h2oai,h2oai/h2o-tutorials,GitHub,2,1,0.3,32,github,h2o-tutorials,H2O,open,unknown
h2oai,h2oai/h2o-tutorials,Google Email,4,4,0.7,77.99999999999999,personal,h2o-tutorials,H2O,open,unknown
h2oai,h2oai/h2o-tutorials,H2O.ai,4,1,0.7,72,private,h2o-tutorials,H2O,open,external
h2oai,h2oai/h2o-tutorials,Outlook.com Email,1,1,0.2,22,personal,h2o-tutorials,H2O,open,unknown
h2oai,h2oai/h2o-tutorials,Seznam.cz Email,2,1,0.3,32,personal,h2o-tutorials,H2O,open,unknown
h2oai,h2oai/h2o-tutorials,NA,2,3,0.3,36,no domain record,h2o-tutorials,H2O,open,unknown
h2oai,h2oai/sparkling-water,GitHub,5,4,0.8,88,github,sparkling-water,H2O,open,unknown
h2oai,h2oai/sparkling-water,Google Email,5,4,0.8,88,personal,sparkling-water,H2O,open,unknown
h2oai,h2oai/sparkling-water,H2O.ai,3,2,0.5,54,private,sparkling-water,H2O,open,external
h2oai,h2oai/sparkling-water,ProtonMail Email,1,2,0.2,24.000000000000004,personal,sparkling-water,H2O,open,unknown
h2oai,h2oai/sparkling-water,NA,1,1,0.2,22,no domain record,sparkling-water,H2O,open,unknown
huawei,Huawei/containerops,GitHub,3,1,0.5,52,github,containerops,Huawei,closed,unknown
huawei,Huawei/containerops,Google Email,1,0,0.2,20,personal,containerops,Huawei,closed,unknown
huawei-clouds,huawei-clouds/dls-mxserving-client,GitHub,2,0,0.3,30,github,dls-mxserving-client,Huawei,closed,unknown
huawei-clouds,huawei-clouds/dls-mxserving-client,Google Email,1,1,0.2,22,personal,dls-mxserving-client,Huawei,closed,unknown
huawei-clouds,huawei-clouds/dls-tfserving-client,GitHub,2,0,0.3,30,github,dls-tfserving-client,Huawei,closed,unknown
huawei-clouds,huawei-clouds/dls-tfserving-client,QQ Email,1,1,0.2,22,personal,dls-tfserving-client,Huawei,closed,unknown
huawei-clouds,huawei-clouds/golangsdk,GitHub,1,2,0.2,24.000000000000004,github,golangsdk,Huawei,closed,unknown
huawei-clouds,huawei-clouds/golangsdk,Google Email,1,2,0.2,24.000000000000004,personal,golangsdk,Huawei,closed,unknown
huawei-clouds,huawei-clouds/golangsdk,NetEase Email,1,1,0.2,22,personal,golangsdk,Huawei,closed,unknown
huawei-clouds,huawei-clouds/terraform-provider-ecloud,GitHub,1,0,0.2,20,github,terraform-provider-ecloud,Huawei,closed,unknown
huawei-clouds,huawei-clouds/terraform-provider-ecloud,Google Email,1,0,0.2,20,personal,terraform-provider-ecloud,Huawei,closed,unknown
huawei-clouds,huawei-clouds/terraform-provider-flexibleengine,GitHub,1,0,0.2,20,github,terraform-provider-flexibleengine,Huawei,closed,unknown
huawei-clouds,huawei-clouds/terraform-provider-flexibleengine,Google Email,2,0,0.3,30,personal,terraform-provider-flexibleengine,Huawei,closed,unknown
huawei-clouds,huawei-clouds/terraform-provider-huaweicloud,GitHub,1,2,0.2,24.000000000000004,github,terraform-provider-huaweicloud,Huawei,closed,unknown
huawei-clouds,huawei-clouds/terraform-provider-huaweicloud,Google Email,1,3,0.2,26,personal,terraform-provider-huaweicloud,Huawei,closed,unknown
huawei-clouds,huawei-clouds/terraform-provider-huaweicloud,NetEase Email,1,0,0.2,20,personal,terraform-provider-huaweicloud,Huawei,closed,unknown
huawei-clouds,huawei-clouds/terraform-provider-telefonicaopencloud,GitHub,2,1,0.3,32,github,terraform-provider-telefonicaopencloud,Huawei,closed,unknown
huawei-clouds,huawei-clouds/terraform-provider-telefonicaopencloud,Google Email,2,3,0.3,36,personal,terraform-provider-telefonicaopencloud,Huawei,closed,unknown
huaweicloud,huaweicloud/cloudfoundry-deployment,GitHub,2,0,0.3,30,github,cloudfoundry-deployment,Huawei,closed,unknown
huaweicloud,huaweicloud/CloudResetPwdAgent,GitHub,2,0,0.3,30,github,CloudResetPwdAgent,Huawei,closed,unknown
huaweicloud,huaweicloud/community,GitHub,1,0,0.2,20,github,community,Huawei,closed,unknown
huaweicloud,huaweicloud/community,Google Email,2,0,0.3,30,personal,community,Huawei,closed,unknown
huaweicloud,huaweicloud/community,NetEase Email,1,0,0.2,20,personal,community,Huawei,closed,unknown
huaweicloud,huaweicloud/dls-example,GitHub,2,3,0.3,36,github,dls-example,Huawei,closed,unknown
huaweicloud,huaweicloud/golangsdk,GitHub,2,1,0.3,32,github,golangsdk,Huawei,closed,unknown
huaweicloud,huaweicloud/golangsdk,Google Email,3,1,0.5,52,personal,golangsdk,Huawei,closed,unknown
huaweicloud,huaweicloud/golangsdk,QQ Email,1,2,0.2,24.000000000000004,personal,golangsdk,Huawei,closed,unknown
huaweicloud,huaweicloud/huaweicloud-sdk-java-dis,Google Email,1,0,0.2,20,personal,huaweicloud-sdk-java-dis,Huawei,closed,unknown
